datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-NE_avg,carbon_intensity_exchange_MX-NE_avg,power_net_import_MX-NO_avg,carbon_intensity_exchange_MX-NO_avg,power_net_import_US-CENT-SWPP_avg,carbon_intensity_exchange_US-CENT-SWPP_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-NE_avg,latest_forecasted_power_net_import_MX-NO_avg,latest_forecasted_power_net_import_US-CENT-SWPP_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-03-26 03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1616727600.0,US-TEX-ERCO,408.0,332.89,407.88,,451.56,38898.0,,,109.0,0.0,39007.0,eia.gov,69.43,20.9,69.45,20.86,3770.0,,,7539.0,8100.0,0.0,13.0,19448.0,,28.0,3773.32,0.01,0.08,7587.01,8135.24,0.04,16.44,19466.43,0.06,28.35,0.0,0.0,,,2.0,460.86,0.0,,107.0,451.38,-0.83,0.67,14.71,288.03,274.72,0.0,,,39743.0,,,,,,
2021-03-26 04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1616731200.0,US-TEX-ERCO,370.65,305.19,370.63,,429.36,36634.0,,,7.22,0.0,36641.22,eia.gov,61.03,28.68,61.03,28.68,3770.0,,,7436.0,10496.0,0.0,9.0,14889.0,,34.0,3770.38,0.01,0.04,7438.95,10498.06,0.05,9.48,14890.15,0.07,34.03,0.0,0.0,,,2.22,460.86,0.0,,5.0,415.39,-1.26,0.87,11.01,287.42,274.88,0.0,,,37453.0,,,,,,
2021-03-26 05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1616734800.0,US-TEX-ERCO,310.05,257.37,310.04,,409.46,34229.0,,,5.0,0.0,34234.0,eia.gov,48.9,40.09,48.9,40.09,3771.0,,,6692.0,13711.0,0.0,10.0,10014.0,,31.0,3771.3,0.01,0.04,6693.93,13712.45,0.04,10.4,10014.75,0.06,31.03,0.0,0.0,,,2.0,460.86,0.0,,3.0,375.19,-1.5,1.11,8.8,286.88,275.06,0.0,,,34971.0,,,,,,
2021-03-26 06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1616738400.0,US-TEX-ERCO,245.5,201.55,245.49,,347.85,32369.0,,,3.0,30.88,32341.12,eia.gov,38.45,49.9,38.45,49.9,3772.0,,,4902.0,16142.0,0.0,10.0,7508.0,,35.0,3768.49,0.0,0.01,4898.47,16127.94,0.01,10.15,7501.06,0.01,34.98,0.0,0.0,,,-30.88,248.43,0.0,,3.0,331.52,-1.39,1.49,7.36,286.49,275.23,0.0,,,,,,,,,
2021-03-26 07:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1616742000.0,US-TEX-ERCO,213.12,174.34,213.12,,,31394.0,,,0.0,47.5,31346.5,eia.gov,32.81,55.18,32.81,55.18,3772.0,,,4249.0,17289.0,0.0,34.0,6023.0,,27.0,3766.29,0.0,0.0,4242.57,17262.84,0.0,33.95,6013.89,0.0,26.96,0.0,0.0,,,-47.5,213.12,0.0,,,,-1.44,1.63,0.0,286.09,275.41,0.0,,,,,,,,,
2021-03-26 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1616745600.0,US-TEX-ERCO,195.79,158.85,195.79,,,30851.0,,,0.0,16.07,30834.93,eia.gov,30.27,57.51,30.27,57.51,3771.0,,,3693.0,17732.0,0.0,10.0,5619.0,,26.0,3769.04,0.0,0.0,3691.08,17722.77,0.0,9.99,5616.07,0.0,25.99,0.0,0.0,,,-16.07,195.79,0.0,,,,-1.41,1.81,0.0,285.71,275.63,0.0,,,,,,,,,
2021-03-26 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1616749200.0,US-TEX-ERCO,189.36,152.87,189.36,,,30781.0,,,0.0,11.62,30769.38,eia.gov,29.44,58.3,29.44,58.3,3772.0,,,3456.0,17937.0,0.0,9.0,5586.0,,21.0,3770.58,0.0,0.0,3454.7,17930.23,0.0,9.0,5583.89,0.0,20.99,0.0,0.0,,,-11.62,189.36,0.0,,,,-1.17,2.07,0.0,285.3,275.57,0.0,,,,,,,,,
2021-03-26 10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1616752800.0,US-TEX-ERCO,196.28,158.52,196.28,,,31397.0,,,0.0,11.68,31385.32,eia.gov,30.74,57.25,30.74,57.25,3772.0,,,3594.0,17965.0,0.0,9.0,6035.0,,22.0,3770.6,0.0,0.0,3592.66,17958.31,0.0,9.0,6032.75,0.0,21.99,0.0,0.0,,,-11.68,196.28,0.0,,,,-1.13,2.12,0.0,285.0,275.69,0.0,,,,,,,,,
2021-03-26 11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1616756400.0,US-TEX-ERCO,222.6,180.36,222.59,,460.86,33163.0,,,0.0,0.32,33162.68,eia.gov,35.46,53.16,35.46,53.16,3772.0,,,4163.0,17621.0,0.0,10.0,7568.0,,29.0,3771.93,0.01,0.04,4163.59,17619.63,0.05,10.39,7567.94,0.07,29.02,0.0,0.0,,,-0.32,334.58,0.0,,,,-1.15,2.08,0.0,284.72,275.82,0.0,,,,,,,,,
2021-03-26 12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1616760000.0,US-TEX-ERCO,247.38,199.76,247.37,,460.86,36217.0,,,2.58,0.0,36219.58,eia.gov,40.51,49.07,40.51,49.08,3772.0,,,4616.0,17764.0,0.0,10.0,10027.0,,28.0,3772.26,0.01,0.05,4616.98,17764.12,0.06,10.41,10027.6,0.08,28.02,0.0,0.0,,,2.58,460.86,0.0,,,,-1.16,2.07,0.0,284.48,275.97,0.0,,,,,,,,,
2021-03-26 13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1616763600.0,US-TEX-ERCO,261.94,212.26,261.92,,460.86,38072.0,,,2.35,0.0,38074.35,eia.gov,42.9,47.2,42.9,47.2,3772.0,,,5208.0,17931.0,28.0,10.0,11089.0,,34.0,3772.24,0.01,0.04,5208.89,17931.11,28.05,10.37,11089.55,0.07,34.02,0.0,0.0,,,2.35,460.86,0.0,,,,-1.2,2.09,11.34,284.63,276.31,0.0,,,,,,,,,
2021-03-26 14:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1616767200.0,US-TEX-ERCO,267.47,216.46,267.46,,460.86,38224.0,,,2.53,0.0,38226.53,eia.gov,43.22,46.91,43.22,46.91,3772.0,,,5508.0,16286.0,1612.0,34.0,10949.0,,63.0,3772.26,0.01,0.04,5508.96,16286.12,1612.06,34.4,10949.59,0.08,63.02,0.0,0.0,,,2.53,460.86,0.0,,,,-1.22,2.52,81.81,287.16,277.2,0.0,,,,,,,,,
2021-03-26 15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1616770800.0,US-TEX-ERCO,258.42,206.58,258.41,,460.86,38179.0,,,2.18,0.0,38181.18,eia.gov,41.44,48.68,41.44,48.68,3773.0,,,5190.0,14388.0,4163.0,35.0,10585.0,,45.0,3773.22,0.01,0.04,5190.83,14388.1,4163.05,35.34,10585.51,0.07,45.02,0.0,0.0,,,2.18,460.86,0.0,,,,-0.89,3.5,181.78,289.92,277.31,0.0,,,,,,,,,
2021-03-26 16:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1616774400.0,US-TEX-ERCO,235.4,187.07,235.39,,460.86,38152.0,,,2.33,0.0,38154.33,eia.gov,37.72,52.39,37.72,52.39,3773.0,,,4627.0,16118.0,3758.0,112.0,9728.0,,36.0,3773.24,0.01,0.04,4627.89,16118.11,3758.05,112.37,9728.54,0.07,36.02,0.0,0.0,,,2.33,460.86,0.0,,,,-0.36,3.92,284.79,292.05,277.02,0.0,,,,,,,,,
2021-03-26 17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1616778000.0,US-TEX-ERCO,241.09,191.93,241.08,,460.86,38539.0,,,2.27,0.0,38541.27,eia.gov,38.86,51.35,38.86,51.35,3772.0,,,4737.0,16217.0,3425.0,148.0,10204.0,,36.0,3772.23,0.01,0.04,4737.86,16217.11,3425.05,148.36,10204.53,0.07,36.02,0.0,0.0,,,2.27,460.86,0.0,,,,-0.05,4.33,381.32,294.02,276.76,0.0,,,,,,,,,
2021-03-26 18:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1616781600.0,US-TEX-ERCO,251.98,200.89,251.96,,460.86,38993.0,,,2.47,0.0,38995.47,eia.gov,40.84,49.48,40.84,49.49,3772.0,,,4960.0,15691.0,3515.0,90.0,10934.0,,31.0,3772.25,0.01,0.04,4960.94,15691.12,3515.05,90.39,10934.57,0.07,31.02,0.0,0.0,,,2.47,460.86,0.0,,,,0.37,4.52,464.89,295.53,276.38,0.0,,,,,,,,,
2021-03-26 19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1616785200.0,US-TEX-ERCO,263.57,210.55,263.56,,460.86,39780.0,,,2.5,0.0,39782.5,eia.gov,42.91,47.61,42.91,47.61,3772.0,,,5268.0,15297.0,3616.0,27.0,11773.0,,27.0,3772.25,0.01,0.04,5268.95,15297.12,3616.05,27.39,11773.58,0.07,27.02,0.0,0.0,,,2.5,460.86,0.0,,,,0.69,4.62,936.03,296.7,276.06,0.0,,,,,,,,,
2021-03-26 20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1616788800.0,US-TEX-ERCO,273.75,218.89,273.68,,460.86,40770.0,,,14.5,0.0,40784.5,eia.gov,44.85,45.9,44.84,45.91,3771.0,,,5514.0,15121.0,3586.0,10.0,12735.0,,33.0,3772.48,0.04,0.25,5519.51,15121.69,3586.32,12.29,12738.36,0.43,33.11,0.0,0.0,,,14.5,460.86,0.0,,,,0.86,4.67,924.0,297.53,275.84,0.0,,,,,,,,,
2021-03-26 21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1616792400.0,US-TEX-ERCO,281.11,223.72,281.03,,460.86,41736.0,,,17.22,0.0,41753.22,eia.gov,46.87,44.1,46.86,44.11,3770.0,,,5347.0,14823.0,3534.0,52.0,14147.0,,63.0,3771.76,0.05,0.3,5353.54,14823.82,3534.38,54.72,14150.99,0.52,63.13,0.0,0.0,,,17.22,460.86,0.0,,,,0.95,4.74,897.64,298.02,275.61,0.0,,,,,,,,,
2021-03-26 22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1616796000.0,US-TEX-ERCO,285.02,226.16,284.95,,460.86,42864.0,,,17.0,0.0,42881.0,eia.gov,47.84,43.37,47.83,43.37,3769.0,,,5381.0,14580.0,3960.0,52.0,15090.0,,32.0,3770.73,0.05,0.3,5387.46,14580.81,3960.37,54.69,15093.94,0.51,32.13,0.0,0.0,,,17.0,460.86,0.0,,,,0.99,4.58,833.64,298.08,276.1,0.0,,,,,,,,,
2021-03-26 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1616799600.0,US-TEX-ERCO,287.04,227.53,286.97,,460.86,43360.0,,,17.55,0.0,43377.55,eia.gov,48.38,42.93,48.37,42.93,3769.0,,,5376.0,14598.0,3966.0,52.0,15573.0,,26.0,3770.79,0.05,0.31,5382.67,14598.84,3966.39,54.77,15577.07,0.53,26.14,0.0,0.0,,,17.55,460.86,0.0,,,,0.5,4.12,760.21,297.58,276.8,0.0,,,,,,,,,
2021-03-27 00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1616803200.0,US-TEX-ERCO,288.01,229.09,287.94,,460.86,42660.0,,,17.0,0.0,42677.0,eia.gov,48.42,42.74,48.42,42.75,3769.0,,,5439.0,14810.0,3374.0,53.0,15181.0,,34.0,3770.73,0.05,0.3,5445.46,14810.81,3374.37,55.69,15184.94,0.51,34.13,0.0,0.0,,,17.0,460.86,0.0,,,,-0.25,3.32,680.44,296.1,277.37,0.0,,,,,,,,,
2021-03-27 01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1616806800.0,US-TEX-ERCO,346.6,280.61,346.58,,460.86,41194.0,,,6.3,0.0,41200.3,eia.gov,58.69,32.16,58.69,32.16,3769.0,,,6679.0,12420.0,777.0,53.0,17452.0,,44.0,3769.64,0.02,0.11,6681.39,12420.3,777.14,54.0,17453.46,0.19,44.05,0.0,0.0,,,6.3,460.86,0.0,,,,-1.0,2.49,47.81,293.19,277.39,0.0,,,,,,,,,
2021-03-27 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1616810400.0,US-TEX-ERCO,358.99,291.05,358.99,,460.86,41009.0,,,0.0,54.8,40954.2,eia.gov,61.22,29.6,61.22,29.6,3768.0,,,6766.0,12085.0,0.0,52.0,18296.0,,42.0,3762.97,0.0,0.01,6757.04,12068.75,0.01,51.99,18271.47,0.01,41.95,0.0,0.0,,,-54.8,359.73,0.0,,,,-1.37,2.48,23.94,291.88,277.7,0.0,,,,,,,,,
2021-03-27 03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1616814000.0,US-TEX-ERCO,337.8,274.95,337.8,,,40137.0,,,0.0,40.5,40096.5,eia.gov,56.66,33.95,56.66,33.95,3768.0,,,6704.0,13615.0,0.0,12.0,16005.0,,33.0,3764.2,0.0,0.0,6697.24,13601.26,0.0,11.99,15988.85,0.0,32.97,0.0,0.0,,,-40.5,337.8,0.0,,,,-1.27,2.58,15.93,291.45,278.38,0.0,,,,,,,,,
2021-03-27 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1616817600.0,US-TEX-ERCO,314.05,256.99,314.04,,460.86,38469.0,,,0.0,8.0,38461.0,eia.gov,51.5,38.7,51.5,38.7,3769.0,,,6533.0,14878.0,0.0,9.0,13244.0,,36.0,3768.22,0.0,0.02,6531.9,14874.48,0.03,9.2,13241.11,0.04,36.0,0.0,0.0,,,-8.0,331.52,0.0,,,,-1.19,2.66,11.97,290.65,278.79,0.0,,,,,,,,,
2021-03-27 05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1616821200.0,US-TEX-ERCO,287.74,236.66,287.73,,460.86,36256.0,,,2.0,0.0,36258.0,eia.gov,46.01,43.6,46.01,43.6,3768.0,,,6153.0,15797.0,0.0,10.0,10487.0,,41.0,3768.2,0.01,0.04,6153.76,15797.1,0.04,10.32,10487.46,0.06,41.02,0.0,0.0,,,2.0,460.86,0.0,,,,-1.08,2.66,9.58,290.08,279.34,0.0,,,,,,,,,
2021-03-27 06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1616824800.0,US-TEX-ERCO,256.29,208.81,256.29,,460.86,34229.0,,,0.0,29.4,34199.6,eia.gov,41.26,47.73,41.26,47.73,3768.0,,,4912.0,16328.0,0.0,10.0,9181.0,,30.0,3764.76,0.0,0.0,4907.84,16313.88,0.01,10.03,9173.11,0.01,29.98,0.0,0.0,,,-29.4,257.89,0.0,,,,-0.88,2.5,7.97,289.83,279.99,0.01,,,34275.0,,,,,,
2021-03-27 07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1616828400.0,US-TEX-ERCO,232.91,187.16,232.91,,,32797.0,,,0.0,22.75,32774.25,eia.gov,38.2,50.3,38.2,50.3,3769.0,,,3838.0,16465.0,0.0,33.0,8666.0,,26.0,3766.39,0.0,0.0,3835.34,16453.58,0.0,32.98,8659.99,0.0,25.98,0.0,0.0,,,-22.75,232.91,0.0,,,,-0.75,2.55,0.0,289.2,280.08,0.0,,,32646.0,,,,,,
2021-03-27 08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1616832000.0,US-TEX-ERCO,253.54,205.39,253.52,,460.86,31945.0,,,1.78,0.0,31946.78,eia.gov,41.34,46.86,41.34,46.86,3768.0,,,4279.0,14961.0,0.0,10.0,8900.0,,27.0,3768.17,0.01,0.05,4279.94,14960.64,0.06,10.45,8900.36,0.08,27.02,0.0,0.0,,,1.78,404.8,0.0,,,,-0.45,2.26,0.0,289.03,280.57,0.01,,,31358.0,,,,,,
2021-03-27 09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1616835600.0,US-TEX-ERCO,284.05,232.98,284.04,,460.86,31447.0,,,2.22,0.0,31449.22,eia.gov,45.66,42.36,45.66,42.36,3768.0,,,5151.0,13312.0,0.0,9.0,9183.0,,24.0,3768.23,0.01,0.04,5151.84,13312.11,0.05,9.35,9183.51,0.07,24.02,0.0,0.0,,,2.22,460.86,0.0,,,,-0.37,1.98,0.0,288.72,280.42,0.02,,,30805.0,,,,,,
2021-03-27 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1616839200.0,US-TEX-ERCO,296.92,242.31,296.9,,460.86,31274.0,,,2.52,0.0,31276.52,eia.gov,48.66,39.29,48.65,39.29,3769.0,,,4981.0,12280.0,0.0,9.0,10210.0,,25.0,3769.26,0.01,0.04,4981.96,12280.12,0.06,9.4,10210.58,0.08,25.02,0.0,0.0,,,2.52,460.86,0.0,,,,-0.13,1.8,0.0,288.53,280.72,0.02,,,30737.0,,,,,,
2021-03-27 11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1616842800.0,US-TEX-ERCO,310.35,251.79,310.34,,460.86,31648.0,,,2.63,0.0,31650.63,eia.gov,51.92,36.17,51.92,36.17,3769.0,,,4829.0,11439.0,0.0,9.0,11575.0,,27.0,3769.27,0.01,0.05,4830.0,11439.13,0.06,9.42,11575.61,0.08,27.02,0.0,0.0,,,2.63,460.86,0.0,,,,-0.13,1.49,0.0,288.14,280.42,0.02,,,30856.0,,,,,,
2021-03-27 12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1616846400.0,US-TEX-ERCO,350.72,287.41,350.71,,460.86,32596.0,,,2.68,0.0,32598.68,eia.gov,58.08,30.35,58.08,30.35,3769.0,,,6045.0,9885.0,0.0,9.0,12861.0,,27.0,3769.27,0.01,0.05,6046.02,9885.13,0.06,9.42,12861.62,0.08,27.02,0.0,0.0,,,2.68,460.86,0.0,,,,-0.21,1.35,0.0,287.88,280.41,0.03,,,31383.0,,,,,,
2021-03-27 13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1616850000.0,US-TEX-ERCO,374.74,307.8,374.73,,460.86,33661.0,,,2.2,0.0,33663.2,eia.gov,62.16,26.64,62.16,26.65,3770.0,,,6700.0,8951.0,9.0,9.0,14190.0,,32.0,3770.22,0.01,0.04,6700.84,8951.1,9.05,9.35,14190.51,0.07,32.02,0.0,0.0,,,2.2,460.86,0.0,,,,-0.22,1.13,9.68,287.96,280.64,0.0,,,32639.0,,,,,,
2021-03-27 14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1616853600.0,US-TEX-ERCO,357.1,291.65,357.09,,460.86,34956.0,,,2.48,0.0,34958.48,eia.gov,59.07,30.15,59.07,30.15,3769.0,,,6538.0,9311.0,1194.0,33.0,14088.0,,23.0,3769.25,0.01,0.04,6538.94,9311.12,1194.05,33.39,14088.58,0.07,23.02,0.0,0.0,,,2.48,460.86,0.0,,,,-0.18,1.28,68.21,289.9,281.35,0.01,,,34234.0,,,,,,
2021-03-27 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1616857200.0,US-TEX-ERCO,332.44,266.2,332.43,,460.86,36721.0,,,2.27,0.0,36723.27,eia.gov,55.85,33.88,55.85,33.89,3770.0,,,5586.0,8768.0,3642.0,33.0,14881.0,,41.0,3770.23,0.01,0.04,5586.86,8768.11,3642.05,33.36,14881.53,0.07,41.02,0.0,0.0,,,2.27,460.86,0.0,,,,-0.1,1.07,140.6,291.83,281.64,0.01,,,35752.0,,,,,,
2021-03-27 16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1616860800.0,US-TEX-ERCO,327.45,261.85,327.44,,460.86,38134.0,,,2.0,0.0,38136.0,eia.gov,54.76,35.36,54.76,35.36,3769.0,,,5775.0,9044.0,4328.0,111.0,15076.0,,31.0,3769.2,0.01,0.04,5775.76,9044.1,4328.04,111.32,15076.46,0.06,31.02,0.0,0.0,,,2.0,460.86,0.0,,,,0.28,1.02,240.93,293.74,281.07,0.01,,,37315.0,,,,,,
2021-03-27 17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1616864400.0,US-TEX-ERCO,329.53,264.14,329.52,,460.86,39469.0,,,2.0,0.0,39471.0,eia.gov,54.85,35.6,54.85,35.6,3769.0,,,6179.0,9462.0,4471.0,117.0,15447.0,,24.0,3769.2,0.01,0.04,6179.76,9462.1,4471.04,117.32,15447.46,0.06,24.02,0.0,0.0,,,2.0,460.86,0.0,,,,0.47,1.02,326.22,295.29,280.78,0.02,,,38713.0,,,,,,
2021-03-27 18:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1616868000.0,US-TEX-ERCO,327.66,262.54,327.66,,460.86,40419.0,,,2.0,0.0,40421.0,eia.gov,54.52,36.16,54.52,36.16,3768.0,,,6290.0,9877.0,4659.0,80.0,15720.0,,25.0,3768.2,0.01,0.04,6290.76,9877.1,4659.04,80.32,15720.46,0.06,25.02,0.0,0.0,,,2.0,460.86,0.0,,,,0.46,0.97,373.42,296.17,280.9,0.04,,,39977.0,,,,,,
2021-03-27 19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1616871600.0,US-TEX-ERCO,327.24,261.93,327.19,,460.86,41532.0,,,14.08,0.0,41546.08,eia.gov,54.63,36.3,54.62,36.3,3768.0,,,6350.0,10359.0,4690.0,29.0,16306.0,,30.0,3769.44,0.04,0.25,6355.35,10359.67,4690.31,31.23,16309.27,0.42,30.11,0.0,0.0,,,14.08,460.86,0.0,,,,0.74,0.84,789.7,297.09,280.47,0.02,,,41528.0,,,,,,
2021-03-27 20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1616875200.0,US-TEX-ERCO,327.02,261.62,326.97,,460.86,42584.0,,,16.0,0.0,42600.0,eia.gov,54.71,36.44,54.71,36.44,3768.0,,,6442.0,10787.0,4680.0,52.0,16823.0,,32.0,3769.63,0.05,0.28,6448.08,10787.76,4680.35,54.53,16826.71,0.48,32.12,0.0,0.0,,,16.0,460.86,0.0,,,,0.92,0.57,789.58,297.67,280.03,0.06,,,42309.0,,,,,,
2021-03-27 21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1616878800.0,US-TEX-ERCO,328.96,263.67,328.91,,460.86,43676.0,,,16.8,0.0,43692.8,eia.gov,54.94,36.43,54.94,36.43,3767.0,,,6742.0,11279.0,4580.0,54.0,17225.0,,29.0,3768.71,0.05,0.29,6748.38,11279.8,4580.37,56.65,17228.9,0.5,29.13,0.0,0.0,,,16.8,460.86,0.0,,,,0.68,-0.02,767.89,297.76,279.82,0.15,,,43447.0,,,,,,
2021-03-27 22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1616882400.0,US-TEX-ERCO,320.42,256.7,320.37,,460.86,44733.0,,,16.0,0.0,44749.0,eia.gov,53.49,38.09,53.48,38.09,3767.0,,,6727.0,12588.0,4400.0,53.0,17174.0,,24.0,3768.63,0.05,0.28,6733.08,12588.76,4400.35,55.53,17177.71,0.48,24.12,0.0,0.0,,,16.0,460.86,0.0,,,,0.6,-0.3,705.08,297.51,279.68,0.26,,,44269.0,,,,,,
2021-03-27 23:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1616886000.0,US-TEX-ERCO,298.25,237.2,298.2,,460.86,45156.0,,,15.63,0.0,45171.63,eia.gov,50.25,41.41,50.25,41.41,3766.0,,,5922.0,14593.0,4056.0,52.0,16748.0,,19.0,3767.59,0.05,0.27,5927.94,14593.75,4056.34,54.47,16751.63,0.47,19.12,0.0,0.0,,,15.63,460.86,0.0,,,,0.39,-0.98,645.49,296.96,279.68,0.38,,,44550.0,,,,,,
2021-03-28 00:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1616889600.0,US-TEX-ERCO,286.54,227.48,286.49,,460.86,44860.0,,,11.85,0.0,44871.85,eia.gov,48.65,42.96,48.64,42.96,3766.0,,,5447.0,16290.0,2931.0,52.0,16352.0,,22.0,3767.21,0.04,0.21,5451.5,16290.57,2931.26,53.87,16354.75,0.36,22.09,0.0,0.0,,,11.85,460.86,0.0,,,,-0.26,-1.68,583.86,295.7,280.17,0.54,,,43896.0,,,,,,
2021-03-28 01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1616893200.0,US-TEX-ERCO,283.15,226.49,283.13,,460.86,44010.0,,,4.93,0.0,44014.93,eia.gov,48.15,43.29,48.15,43.29,3766.0,,,5440.0,18365.0,635.0,52.0,15731.0,,21.0,3766.5,0.02,0.09,5441.87,18365.24,635.11,52.78,15732.14,0.15,21.04,0.0,0.0,,,4.93,460.86,0.0,,,,-0.82,-1.75,41.73,293.18,280.27,0.1,,,43168.0,,,,,,
