datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_JP-CB_avg,carbon_intensity_exchange_JP-CB_avg,power_net_import_JP-TH_avg,carbon_intensity_exchange_JP-TH_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_JP-CB_avg,latest_forecasted_power_net_import_JP-TH_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-04-12 07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1618210800.0,JP-TK,540.78,449.65,547.01,,460.86,31760.58,,,2473.33,1445.58,32788.33,electricityMap Estimation,81.63,17.63,82.93,17.07,0.0,0.0,379.94,11834.76,140.93,3244.45,1655.95,12711.41,1793.15,0.0,241.63,7.3,405.37,12235.2,248.02,3159.48,1960.32,12724.22,1788.49,18.31,0.0,0.0,,,-1445.58,540.79,2473.33,460.86,-2.69,3.74,441.42,287.41,277.09,0.0,9340.0,,,239.8,2784.5,,
2021-04-12 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1618214400.0,JP-TK,568.44,474.48,575.26,,460.86,31710.75,,,2013.33,1179.92,32544.17,electricityMap Estimation,86.25,13.14,87.6,12.4,0.0,0.0,400.69,12481.14,144.98,1640.8,1746.4,13405.67,1891.08,0.0,198.1,5.98,420.69,12782.76,232.59,1626.09,1992.2,13387.53,1883.23,15.01,0.0,0.0,,,-1179.92,568.36,2013.33,460.86,-2.82,3.78,339.57,286.61,277.43,0.0,9270.0,,,201.1,2466.0,,
2021-04-12 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1618218000.0,JP-TK,596.55,499.84,604.52,,460.86,32010.58,,,1880.0,379.75,33510.83,electricityMap Estimation,90.91,8.53,92.43,7.57,0.0,0.0,426.78,13293.91,136.89,0.0,1860.12,14278.64,2014.23,0.0,189.62,5.73,454.55,13851.34,224.06,40.83,2133.0,14549.91,2047.42,14.37,0.0,0.0,,,-379.75,596.58,1880.0,460.86,-2.54,3.71,244.45,285.79,277.71,0.0,10630.0,,,1054.5,1975.6,,
2021-04-12 10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1618221600.0,JP-TK,594.25,497.99,604.45,,460.81,30539.0,,,2324.33,0.0,32863.33,electricityMap Estimation,90.47,8.81,92.42,7.58,0.0,0.0,407.12,12681.31,134.1,0.0,1774.41,13620.66,1921.41,0.0,238.19,7.19,447.86,13564.17,245.48,51.29,2142.73,14157.59,1990.78,18.05,0.0,0.0,,,82.67,474.46,2241.67,460.86,-2.22,3.82,183.46,285.12,277.62,0.0,10000.0,,,466.9,1804.7,,
2021-04-12 11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1618225200.0,JP-TK,591.6,495.88,604.23,,460.66,28742.83,,,2771.33,0.0,31514.17,electricityMap Estimation,89.97,9.13,92.38,7.62,0.0,0.0,383.02,11930.88,137.16,0.0,1669.4,12814.65,1807.71,0.0,282.68,8.54,431.55,12983.99,269.4,60.88,2107.27,13457.6,1890.85,21.42,0.0,0.0,,,449.67,459.61,2321.67,460.86,-1.99,4.04,146.77,285.02,277.72,0.0,9420.0,,,646.1,2221.0,,
2021-04-12 12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1618228800.0,JP-TK,590.23,494.77,603.92,,460.69,26983.75,,,2852.08,0.0,29835.83,electricityMap Estimation,89.72,9.31,92.34,7.66,0.0,0.0,359.4,11195.0,142.43,0.0,1566.44,12024.26,1696.21,0.0,290.91,8.79,409.34,12278.8,278.52,62.65,2017.07,12685.95,1781.78,22.04,0.0,0.0,,,391.25,459.61,2460.83,460.86,-1.99,4.2,122.31,284.98,277.81,0.0,8440.0,,,735.3,2414.9,,
2021-04-12 13:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1618232400.0,JP-TK,590.11,494.64,603.65,,460.84,25708.67,,,2649.17,30.33,28327.5,electricityMap Estimation,89.7,9.33,92.29,7.71,0.0,0.0,342.26,10661.09,147.46,0.0,1491.73,11450.81,1615.32,0.0,274.01,8.28,388.4,11653.91,275.25,59.01,1912.26,12043.96,1691.66,20.76,0.0,0.0,,,-30.33,541.79,2649.17,460.86,-1.8,4.43,0.0,284.92,277.97,0.0,8440.0,,,548.7,2661.3,,
2021-04-12 14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1618236000.0,JP-TK,589.1,493.83,603.59,,460.86,24806.0,,,2802.5,656.33,26952.17,electricityMap Estimation,89.51,9.45,92.28,7.72,0.0,0.0,330.21,10285.66,144.94,0.0,1439.2,11047.56,1558.43,0.0,278.98,8.43,370.26,11080.8,272.01,60.08,1837.18,11419.81,1603.49,21.14,0.0,0.0,,,-656.33,588.94,2802.5,460.86,-1.5,4.47,0.0,284.93,278.03,0.01,8000.0,,,-6.3,2716.4,,
2021-04-12 15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1618239600.0,JP-TK,584.74,490.33,603.1,,460.81,21748.0,,,3080.0,181.5,24646.5,electricityMap Estimation,88.69,9.99,92.21,7.79,0.0,0.0,289.26,9010.22,144.96,0.0,1260.74,9677.64,1365.18,0.0,324.37,9.8,341.2,10101.99,294.82,69.85,1746.87,10290.11,1442.91,24.58,0.0,0.0,,,-181.5,546.94,3080.0,460.86,-1.08,4.59,0.0,284.97,278.43,0.02,7140.0,,,-438.1,2744.8,,
2021-04-12 16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1618243200.0,JP-TK,584.22,489.9,602.64,,460.69,20691.67,,,3084.17,0.0,23775.83,electricityMap Estimation,88.61,10.07,92.13,7.87,0.0,0.0,275.0,8565.88,153.98,0.0,1198.56,9200.39,1297.86,0.0,314.58,9.5,329.0,9737.86,301.14,67.75,1685.86,9915.92,1390.39,23.83,0.0,0.0,,,415.0,459.61,2669.17,460.86,-0.84,4.88,0.0,284.84,278.51,0.06,6520.0,,,-357.5,2391.6,,
2021-04-12 17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1618246800.0,JP-TK,583.02,488.93,602.51,,460.75,20579.5,,,3278.0,0.0,23857.5,electricityMap Estimation,88.38,10.21,92.12,7.88,0.0,0.0,273.45,8517.68,157.37,0.0,1191.82,9148.62,1290.56,0.0,334.63,10.11,330.85,9763.23,313.89,72.06,1710.01,9908.55,1388.81,25.35,0.0,0.0,,,288.83,460.91,2989.17,460.86,-0.94,4.95,0.0,284.94,279.27,0.12,6610.0,,,-930.8,2197.1,,
2021-04-12 18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1618250400.0,JP-TK,587.92,492.83,602.52,,460.86,21935.67,,,2520.83,220.67,24235.83,electricityMap Estimation,89.32,9.63,92.12,7.88,0.0,0.0,291.47,9079.03,167.64,0.0,1270.36,9751.55,1375.61,0.0,254.77,7.7,332.58,9946.39,285.32,54.87,1653.57,10243.19,1438.15,19.3,0.0,0.0,,,-220.67,587.71,2520.83,460.86,-1.1,5.18,0.0,284.89,279.51,0.17,7410.0,,,-956.3,2647.7,,
2021-04-12 19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1618254000.0,JP-TK,588.1,492.98,602.43,,460.86,22250.67,,,2505.0,214.83,24540.83,electricityMap Estimation,89.36,9.61,92.1,7.9,0.0,0.0,295.61,9208.05,173.3,0.0,1288.42,9890.13,1395.16,0.0,253.29,7.65,336.53,10071.78,290.29,54.55,1669.59,10380.42,1457.55,19.19,0.0,0.0,,,-214.83,588.08,2505.0,460.86,-0.83,5.37,0.0,284.77,279.68,0.1,7420.0,,,-832.2,2035.6,,
2021-04-12 20:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1618257600.0,JP-TK,571.37,477.83,583.71,,460.86,22846.25,,,2551.67,197.92,25200.0,electricityMap Estimation,86.6,12.38,89.01,10.99,0.0,0.0,293.34,9137.19,180.43,758.34,1278.5,9814.02,1384.42,0.0,258.2,7.8,335.38,10028.07,299.82,808.05,1668.52,10325.0,1449.6,19.56,0.0,0.0,,,-197.92,571.12,2551.67,460.86,-0.71,5.56,0.0,284.82,279.79,0.17,7370.0,,,-767.5,2026.8,,
2021-04-12 21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1618261200.0,JP-TK,540.64,450.13,550.15,,460.84,24044.67,,,2821.67,26.33,26840.0,electricityMap Estimation,81.5,17.41,83.47,16.53,0.0,0.0,289.51,9017.87,190.37,2232.92,1261.81,9685.86,1366.34,0.0,291.62,8.81,338.8,10080.41,326.28,2289.81,1710.19,10323.5,1448.5,22.09,0.0,0.0,,,-26.33,509.16,2821.67,460.86,-0.59,5.81,4.58,285.16,280.41,0.28,7370.0,,,-197.1,2114.2,,
2021-04-12 22:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1618264800.0,JP-TK,515.51,427.29,521.57,,460.82,26350.67,,,2917.67,0.0,29268.33,electricityMap Estimation,77.37,21.61,78.75,21.25,0.0,0.0,299.32,9323.63,199.06,3797.12,1304.59,10014.27,1412.67,0.0,298.19,9.01,350.44,10432.5,338.51,3860.5,1766.21,10690.32,1500.07,22.59,0.0,0.0,,,84.33,463.3,2833.33,460.86,-0.16,6.04,22.9,285.78,280.87,0.4,7430.0,,,-729.0,2675.2,,
2021-04-12 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1618268400.0,JP-TK,505.22,418.0,510.16,,460.76,29106.5,,,3146.83,0.0,32253.33,electricityMap Estimation,75.67,23.31,76.86,23.14,0.0,0.0,322.72,10052.37,222.46,4782.32,1406.56,10796.99,1523.09,0.0,329.61,9.96,378.36,11251.1,376.0,4839.4,1913.04,11515.29,1615.6,24.97,0.0,0.0,,,163.5,471.86,2983.33,460.86,0.0,6.58,53.8,286.43,281.24,0.53,9420.0,,,-1050.6,2745.0,,
2021-04-13 00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1618272000.0,JP-TK,500.24,413.42,504.37,,460.77,30707.0,,,3188.0,0.0,33895.0,electricityMap Estimation,74.87,24.16,75.91,24.09,0.0,0.0,336.23,10473.29,240.65,5355.43,1465.45,11249.09,1586.86,0.0,327.77,9.9,392.22,11685.72,393.79,5421.58,1971.96,11985.29,1681.95,24.83,0.0,0.0,,,200.5,464.06,2987.5,460.86,0.01,7.0,83.96,286.91,281.5,0.65,10510.0,,,-1493.5,2995.0,,
2021-04-13 01:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:13.941494+00:00,1618275600.0,JP-TK,500.44,413.46,504.14,,460.86,31957.75,,,2988.33,1176.92,33769.17,electricityMap Estimation,74.94,24.19,75.87,24.13,0.0,0.0,349.75,10894.45,250.04,5587.01,1524.38,11701.45,1650.67,0.0,294.56,8.9,388.53,11624.88,379.41,5462.25,1929.32,11977.29,1681.71,22.32,0.0,0.0,,,-1176.92,500.45,2988.33,460.86,-0.06,7.22,322.2,287.3,281.91,0.09,10510.0,,,-1500.0,2995.0,,
2021-04-13 02:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1618279200.0,JP-TK,505.17,417.71,509.21,,460.86,32658.92,,,2980.0,1518.08,34120.83,electricityMap Estimation,75.73,23.42,76.71,23.29,0.0,0.0,361.37,11256.39,257.08,5413.34,1575.03,12090.2,1705.51,0.0,291.01,8.79,395.93,11861.08,382.26,5245.42,1958.72,12237.11,1718.46,22.05,0.0,0.0,,,-1518.08,505.17,2980.0,460.86,0.35,7.38,323.44,287.51,282.1,0.23,10510.0,,,-1424.0,2995.0,,
2021-04-13 03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1618282800.0,JP-TK,502.99,415.74,506.79,,460.86,31496.17,,,2841.67,1494.5,32843.33,electricityMap Estimation,75.37,23.78,76.31,23.69,0.0,0.0,346.7,10799.45,262.83,5340.41,1511.09,11599.41,1636.28,0.0,277.24,8.37,379.2,11362.25,381.09,5167.68,1874.77,11725.13,1646.6,21.0,0.0,0.0,,,-1494.5,502.99,2841.67,460.86,0.52,7.51,329.96,288.01,282.67,0.39,8440.0,,,-1340.1,2995.0,,
2021-04-13 04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1618286400.0,JP-TK,514.56,426.09,519.02,,460.86,32674.42,,,2714.17,1492.75,33895.83,electricityMap Estimation,77.3,21.92,78.33,21.67,0.0,0.0,369.17,11499.27,251.13,4852.46,1609.01,12351.07,1742.31,0.0,265.17,8.01,399.11,12002.09,364.58,4704.88,1951.89,12433.2,1746.81,20.09,0.0,0.0,,,-1492.75,514.56,2714.17,460.86,0.9,7.19,331.77,288.0,282.98,0.47,10510.0,,,-802.0,2995.0,,
2021-04-13 05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:19.989019+00:00,1618290000.0,JP-TK,524.06,434.57,528.75,,460.86,32866.75,,,2439.17,1496.75,33809.17,electricityMap Estimation,78.9,20.4,79.93,20.07,0.0,0.0,378.96,11804.27,251.38,4313.26,1651.69,12678.66,1788.53,0.0,238.25,7.2,403.79,12191.43,352.17,4181.71,1950.72,12683.06,1782.78,18.05,0.0,0.0,,,-1496.75,524.06,2439.17,460.86,1.27,7.14,326.22,287.86,283.25,0.61,12110.0,,,-1006.4,2982.4,,
2021-04-13 06:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1618293600.0,JP-TK,530.53,440.46,535.86,,460.86,32764.42,,,2505.83,1322.75,33947.5,electricityMap Estimation,79.96,19.31,81.11,18.89,0.0,0.0,383.34,11940.57,255.06,3880.45,1670.76,12825.06,1809.18,0.0,246.04,7.43,411.19,12409.27,360.59,3787.87,1989.21,12903.58,1813.68,18.64,0.0,0.0,,,-1322.75,530.55,2505.83,460.86,1.57,7.17,307.81,287.85,283.51,0.8,10510.0,,,-911.2,2834.8,,
2021-04-13 07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1618297200.0,JP-TK,541.75,450.54,547.53,,460.86,32377.25,,,2315.83,785.58,33907.5,electricityMap Estimation,81.83,17.49,83.04,16.96,0.0,0.0,387.81,12079.83,249.01,3165.45,1690.24,12974.63,1830.28,0.0,230.86,6.97,418.65,12666.39,351.37,3143.49,2009.58,13205.96,1856.74,17.49,0.0,0.0,,,-785.58,541.74,2315.83,460.86,1.75,6.98,92.9,287.66,283.86,0.19,8840.0,,,-950.1,2580.2,,
2021-04-13 08:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1618300800.0,JP-TK,555.08,462.49,561.11,,460.86,32211.17,,,2062.5,381.17,33892.5,electricityMap Estimation,84.06,15.33,85.28,14.72,0.0,0.0,396.23,12342.22,245.53,2373.73,1726.96,13256.46,1870.03,0.0,208.0,6.28,427.53,12980.0,340.1,2392.15,2029.97,13582.27,1910.43,15.76,0.0,0.0,,,-381.17,554.99,2062.5,460.86,1.65,6.92,84.16,287.72,284.25,0.4,8840.0,,,-891.7,2410.0,,
2021-04-13 09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1618304400.0,JP-TK,583.95,488.56,591.46,,460.86,32615.0,,,1991.67,154.17,34452.5,electricityMap Estimation,88.83,10.58,90.29,9.71,0.0,0.0,424.78,13231.5,242.45,648.5,1851.39,14211.61,2004.77,0.0,202.24,6.11,457.6,13926.02,335.98,689.17,2156.42,14608.31,2055.33,15.32,0.0,0.0,,,-154.17,583.93,1991.67,460.86,1.59,6.86,60.68,287.68,284.95,0.63,8840.0,,,-173.2,1969.6,,
2021-04-13 10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1618308000.0,JP-TK,591.88,496.01,602.59,,460.86,31106.25,,,2543.33,277.08,33372.5,electricityMap Estimation,90.08,9.15,92.13,7.87,0.0,0.0,413.38,12876.33,233.75,0.0,1801.69,13830.14,1950.96,0.0,257.26,7.77,454.14,13728.82,352.17,55.4,2185.37,14301.5,2010.57,19.49,0.0,0.0,,,-277.08,591.76,2543.33,460.86,1.72,6.62,45.54,287.6,285.38,0.84,8840.0,,,-1059.5,2185.8,,
2021-04-13 11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1618311600.0,JP-TK,590.59,494.97,602.52,,460.86,29342.83,,,2700.0,297.83,31745.0,electricityMap Estimation,89.83,9.31,92.12,7.88,0.0,0.0,389.9,12144.96,223.89,0.0,1699.36,13044.58,1840.14,0.0,272.85,8.24,433.11,13048.53,349.45,58.76,2106.21,13543.89,1903.28,20.67,0.0,0.0,,,-297.83,590.63,2700.0,460.86,1.74,6.38,36.43,287.5,285.55,1.0,8440.0,,,-750.7,2629.1,,
2021-04-13 12:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1618315200.0,JP-TK,590.07,494.54,602.19,,460.86,28062.33,,,2634.17,890.67,29805.83,electricityMap Estimation,89.74,9.38,92.06,7.94,0.0,0.0,372.67,11608.43,229.79,0.0,1624.28,12468.31,1758.85,0.0,260.82,7.88,406.64,12243.57,345.14,56.17,1981.21,12700.08,1784.57,19.76,0.0,0.0,,,-890.67,589.95,2634.17,460.86,1.85,6.49,30.36,287.51,285.69,1.17,7420.0,,,-854.7,2687.4,,
2021-04-13 13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1618318800.0,JP-TK,588.74,493.47,601.96,,460.86,26663.92,,,2757.5,1043.08,28378.33,electricityMap Estimation,89.49,9.55,92.03,7.97,0.0,0.0,353.97,11025.75,228.42,0.0,1542.75,11842.47,1670.57,0.0,271.26,8.19,387.99,11645.56,347.22,58.42,1908.27,12039.74,1691.14,20.55,0.0,0.0,,,-1043.08,588.7,2757.5,460.86,2.07,6.39,0.0,287.44,285.8,0.24,6660.0,,,-1392.3,2972.1,,
2021-04-13 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1618322400.0,JP-TK,587.37,492.37,601.96,,460.86,24901.73,,,2871.67,938.58,26834.81,electricityMap Estimation,89.23,9.71,92.03,7.97,0.0,0.0,330.57,10296.92,213.66,0.0,1440.78,11059.66,1560.14,0.0,283.02,8.55,367.98,11003.3,338.84,60.95,1830.48,11329.6,1590.65,21.44,0.0,0.0,,,-938.58,587.38,2871.67,460.86,2.02,6.05,0.0,287.44,285.98,0.49,6930.0,,,-1445.0,2926.1,,
2021-04-13 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1618326000.0,JP-TK,581.9,487.99,601.51,,460.72,21411.36,,,3327.67,0.0,24739.03,electricityMap Estimation,88.2,10.38,91.96,8.04,0.0,0.0,284.02,8846.9,199.9,0.0,1237.88,9502.22,1340.44,0.0,351.44,10.62,342.78,10107.5,363.21,75.68,1775.46,10249.28,1436.43,26.63,0.0,0.0,,,253.5,491.65,3074.17,460.86,2.09,5.69,0.0,287.36,286.04,1.08,6980.0,,,-1424.6,2911.5,,
2021-04-13 16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1618329600.0,JP-TK,577.99,484.88,601.22,,460.56,19914.83,,,3940.17,0.0,23855.0,electricityMap Estimation,87.46,10.85,91.91,8.09,0.0,0.0,264.04,8224.57,195.48,0.0,1150.81,8833.79,1246.15,0.0,401.9,12.14,333.03,9721.83,383.49,86.55,1773.35,9747.91,1364.35,30.45,0.0,0.0,,,941.0,459.61,2999.17,460.86,2.01,5.61,0.0,287.23,285.98,1.49,6740.0,,,-241.7,2678.7,,
2021-04-13 17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1618333200.0,JP-TK,582.97,488.85,601.84,,460.81,20649.33,,,3190.67,0.0,23840.0,electricityMap Estimation,88.39,10.24,92.01,7.99,0.0,0.0,274.07,8536.93,181.07,0.0,1194.51,9169.29,1293.47,0.0,325.45,9.83,329.93,9749.38,333.31,70.09,1698.64,9909.53,1389.19,24.66,0.0,0.0,,,129.83,459.61,3060.83,460.86,1.87,5.3,0.0,287.26,286.24,1.9,6740.0,,,-158.4,2547.1,,
2021-04-13 18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1618336800.0,JP-TK,585.96,491.27,602.62,,460.86,21600.0,,,2870.83,353.33,24117.5,electricityMap Estimation,88.94,9.86,92.13,7.87,0.0,0.0,287.06,8941.73,161.18,0.0,1251.15,9604.08,1354.81,0.0,289.22,8.74,332.48,9887.57,294.1,62.28,1680.74,10120.52,1419.93,21.91,0.0,0.0,,,-353.33,583.4,2870.83,460.86,1.77,4.82,0.0,287.28,286.26,2.16,7410.0,,,-841.0,2553.9,,
2021-04-13 19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1618340400.0,JP-TK,589.38,494.03,603.0,,460.86,22081.67,,,2332.5,85.0,24329.17,electricityMap Estimation,89.58,9.44,92.19,7.81,0.0,0.0,293.65,9146.98,150.72,0.0,1279.87,9824.53,1385.91,0.0,237.84,7.18,333.36,9998.14,261.41,51.22,1643.41,10328.01,1450.57,18.02,0.0,0.0,,,-85.0,577.26,2332.5,460.86,2.06,4.41,0.0,287.43,286.46,0.27,8440.0,,,-1284.1,2401.1,,
2021-04-13 20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1618344000.0,JP-TK,574.06,479.9,583.85,,460.86,23110.08,,,1995.0,411.75,24693.33,electricityMap Estimation,87.11,12.08,89.02,10.98,0.0,0.0,296.76,9243.97,133.29,813.31,1293.44,9928.71,1400.6,0.0,200.46,6.06,326.27,9837.96,224.86,843.03,1582.58,10220.51,1436.41,15.19,0.0,0.0,,,-411.75,572.57,1995.0,460.86,1.66,4.07,0.0,287.28,286.49,0.69,8000.0,,,-716.6,1903.3,,
2021-04-13 21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1618347600.0,JP-TK,540.91,450.0,548.38,,460.86,24620.33,,,2295.83,707.0,26209.17,electricityMap Estimation,81.61,17.52,83.16,16.84,0.0,0.0,295.35,9199.9,136.88,2425.62,1287.28,9881.38,1393.92,0.0,228.18,6.89,326.74,9807.76,240.02,2410.89,1606.84,10140.21,1424.34,17.29,0.0,0.0,,,-707.0,541.1,2295.83,460.86,1.63,4.19,2.94,287.72,286.83,1.36,8190.0,,,-573.7,2192.0,,
2021-04-13 22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1618351200.0,JP-TK,519.77,431.05,526.14,,460.72,26112.0,,,2744.67,0.0,28856.67,electricityMap Estimation,78.07,20.93,79.49,20.51,0.0,0.0,299.4,9326.04,129.49,3622.25,1304.93,10016.86,1413.04,0.0,286.79,8.66,347.86,10370.55,263.32,3674.71,1745.83,10643.46,1493.76,21.73,0.0,0.0,,,256.33,470.71,2488.33,460.86,1.49,4.02,17.07,287.96,286.92,2.33,7420.0,,,251.6,2535.2,,
2021-04-13 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1618354800.0,JP-TK,517.15,428.84,523.99,,460.37,28440.5,,,3411.17,0.0,31851.67,electricityMap Estimation,77.61,21.3,79.13,20.87,0.0,0.0,324.62,10111.67,116.5,4080.1,1414.85,10860.68,1532.07,0.0,349.52,10.56,384.44,11408.29,279.95,4153.14,1955.5,11649.75,1634.04,26.48,0.0,0.0,,,1321.17,460.35,2090.0,460.86,1.2,3.71,34.29,288.09,286.85,3.29,7390.0,,,929.3,3081.4,,
2021-04-14 00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1618358400.0,JP-TK,514.21,426.41,521.78,,460.42,29433.58,,,4142.25,0.0,33575.83,electricityMap Estimation,77.06,21.68,78.76,21.24,0.0,0.0,334.39,10416.03,102.84,4357.1,1457.44,11187.59,1578.19,0.0,422.51,12.76,406.92,11990.09,300.49,4448.09,2111.92,12148.59,1702.45,32.01,0.0,0.0,,,1480.58,459.61,2661.67,460.86,1.05,3.29,56.11,288.25,286.7,5.03,7060.0,,,1048.2,3375.0,,
2021-04-14 01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1618362000.0,JP-TK,510.97,423.34,517.58,,460.39,30114.83,,,3938.5,0.0,34053.33,electricityMap Estimation,76.55,22.27,78.06,21.94,0.0,0.0,339.1,10562.66,84.51,4705.13,1477.96,11345.08,1600.4,0.0,401.73,12.13,408.06,12059.29,272.44,4791.64,2100.24,12258.81,1718.56,30.44,0.0,0.0,,,1488.5,459.61,2450.0,460.86,1.04,2.57,235.34,288.72,286.67,1.07,7040.0,,,1500.0,3375.0,,
2021-04-14 02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1618365600.0,JP-TK,513.86,426.26,522.29,,460.46,29056.17,,,4586.33,0.0,33642.5,electricityMap Estimation,76.95,21.66,78.84,21.16,0.0,0.0,330.43,10292.59,69.87,4308.62,1440.17,11055.01,1559.48,0.0,467.81,14.13,410.73,12035.4,288.71,4409.36,2164.81,12119.04,1697.07,35.44,0.0,0.0,,,1471.33,459.61,3115.0,460.86,1.12,1.81,213.76,288.46,286.42,1.73,5980.0,,,1500.0,3375.0,,
